filename,width,height,class,xmin,xmax,ymin,ymax
1472043149418birk_gizeh_birk_flor_black_2.png,640,480,object,121,540,201,425
1480316002468_R2A3128.png,640,480,object,204,454,67,420
1470735477187DSC_0150.png,640,480,object,108,524,5,430
1473750888613IMG_1008.png,640,480,object,197,483,16,438
JPEG_20160513_162030_1000634931715.png,640,480,object,0,640,217,252
1468824599567JPEG_20160709_130841_1000594035408.png,640,480,object,114,496,43,421
JPEG_20161118_175238_1000154093196.png,640,480,object,167,566,93,338
JPEG_20160518_101854_1000257574904.png,640,480,object,33,481,66,405
1473661191948DeeplearnS11274.png,640,480,object,77,554,135,330
JPEG_20160711_125414_1000636102900.png,640,480,object,211,431,69,439
1474640374930DSC07036.png,640,480,object,67,592,35,384
1474633396396DSC06004.png,640,480,object,193,401,32,437
JPEG_20161117_121107_100079693831.png,640,480,object,61,520,139,330
JPEG_20161126_133207_1000278537973.png,640,480,object,105,505,133,414
JPEG_20161209_160010_1000547091568.png,640,480,object,173,431,145,402
147444587410311467718721261-Roadster-Men-Beige-Slip-Ons-6421467718721150-1.png,640,480,object,47,609,42,464
JPEG_20161208_144901_1000204347371.png,640,480,object,94,588,91,381
JPEG_20160706_112019_1000781699336.png,640,480,object,66,496,138,316
JPEG_20161125_160554_1000775213690.png,640,480,object,149,551,83,376
JPEG_20161126_132548_1000325099120.png,640,480,object,120,517,76,371
JPEG_20160623_113609_1000185408952.png,640,480,object,157,513,165,318
1473486371092DeeplearnS11819.png,640,480,object,79,533,144,374
JPEG_20160820_171652_1000799529600.png,640,480,object,178,489,147,352
1472045351959s-l160010.png,640,480,object,25,616,189,444
147771935646620161028_142218.png,640,480,object,56,586,36,322
JPEG_20160820_154252_1000942803389.png,640,480,object,54,501,71,390
JPEG_20161028_135201_1000377750953.png,640,480,object,26,618,62,312
JPEG_20160823_092907_1000306381698.png,640,480,object,69,583,2,459
1473231665064DeeplearnS11395.png,640,480,object,0,607,63,409
JPEG_20161129_131156_1000893023140.png,640,480,object,106,525,19,447
JPEG_20161128_171456_1000300970957.png,640,480,object,108,533,87,434
14698056768172A.png,640,480,object,138,502,130,342
JPEG_20160318_173017_-1685619831.png,640,480,object,77,495,146,339
JPEG_20161130_154433_1000235316882.png,640,480,object,158,532,121,312
1475069981760DSC00126.png,640,480,object,97,598,40,399
1474633841705DSC05988.png,640,480,object,100,477,47,244
1475150778150DSC00437.png,640,480,object,83,585,84,375
1473750332119IMG_1098.png,640,480,object,1,573,193,343
JPEG_20160624_135321_1000286540696.png,640,480,object,55,386,123,318
JPEG_20161129_171333_100051311134.png,640,480,object,38,597,54,282
1473840318552DSC_5991.png,640,480,object,68,619,122,460
JPEG_20161123_184622_1000799836554.png,640,480,object,72,413,168,314
1480963136445IMG_2861.png,640,480,object,185,491,178,454
JPEG_20160622_134117_1000610476872.png,640,480,object,118,468,46,410
14732350030989622_XXX_v1.png,640,480,object,71,569,29,458
147742477733520161025_161935.png,640,480,object,52,530,18,324
JPEG_20161119_153124_100021098360.png,640,480,object,177,640,0,480
1474713762832DSC07346.png,640,480,object,148,540,55,243
1474722951446DSC07860.png,640,480,object,53,589,68,337
JPEG_20161123_163410_1000666246736.png,640,480,object,266,364,29,408
JPEG_20160706_145251_100092359317.png,640,480,object,114,536,89,372
JPEG_20161123_124300_1000986327116.png,640,480,object,203,508,0,480
JPEG_20161129_172824_100019525017.png,640,480,object,35,556,70,400
147754239785020161026_132701.png,640,480,object,50,430,12,242
1480965010061IMG_3051.png,640,480,object,197,466,85,462
147753774697620161026_122326.png,640,480,object,78,514,47,341
1475007383989DSC022461.png,640,480,object,95,572,14,480
1475157559646DSC07251.png,640,480,object,28,606,178,377
1470129198137CAP12.png,640,480,object,48,570,40,466
1475150454260DSC00484.png,640,480,object,55,615,41,436
JPEG_20161130_173346_1000769252289.png,640,480,object,0,598,16,381
147772419920320161028_162831.png,640,480,object,36,627,82,338
JPEG_20160525_010806_1000361758090.png,640,480,object,200,512,106,480
JPEG_20160810_115253_1000249604956.png,640,480,object,54,511,89,362
1473662592938DeeplearnS11559.png,640,480,object,59,575,150,370
JPEG_20161124_152344_1000200716369.png,640,480,object,118,534,41,480
JPEG_20161124_171713_1000409639128.png,640,480,object,197,401,105,428
JPEG_20160630_163740_1000498128265.png,640,480,object,167,450,106,306
JPEG_20160630_164021_1000939044768.png,640,480,object,154,374,184,309
1480068305632IMG_0077.png,640,480,object,150,529,270,374
JPEG_20160810_174737_1000421389685.png,640,480,object,0,491,26,364
JPEG_20160629_160525_1000855700476.png,640,480,object,61,598,145,326
147323564177161181_XXX_v1.png,640,480,object,61,577,22,459
1468667044971JPEG_20160712_110023_1000138142409.png,640,480,object,257,413,45,468
1474634348474DSC05958.png,640,480,object,0,619,52,480
1473231382130DeeplearnS1165.png,640,480,object,39,640,3,380
JPEG_20161119_172928_1000296618733.png,640,480,object,2,545,183,337
JPEG_20161208_151941_1000279444340.png,640,480,object,223,399,45,383
1480971534277IMG_3482.png,640,480,object,220,425,197,420
JPEG_20161118_184031_1000622291741.png,640,480,object,153,624,148,326
JPEG_20160909_154959_1000187909967.png,640,480,object,59,632,127,343
JPEG_20160527_125119_1000509791814.png,640,480,object,138,450,0,480
JPEG_20161203_183502_1000224873285.png,640,480,object,72,537,88,432
1474638363147DSC06827.png,640,480,object,18,625,126,382
JPEG_20161126_142110_1000102831212.png,640,480,object,73,534,144,349
147742617519220161025_141105.png,640,480,object,77,469,158,404
1474633824157DSC05986.png,640,480,object,44,565,98,328
1475061552058DSC09756.png,640,480,object,102,551,63,423
JPEG_20160704_121907_1000569332132.png,640,480,object,197,421,103,343
1475152478305DSC00719.png,640,480,object,134,572,82,415
147742615571120161025_141310.png,640,480,object,59,484,141,326
1468495398671DSC_0031.png,640,480,object,2,616,42,417
147754505896820161026_145020.png,640,480,object,139,287,170,480
JPEG_20160805_191245_1000739167482.png,640,480,object,167,603,60,408
JPEG_20161121_202442_1000715419517.png,640,480,object,85,621,15,480
JPEG_20161209_142741_1000334565803.png,640,480,object,0,640,0,480
JPEG_20161028_121717_1000464941920.png,640,480,object,112,497,146,341
JPEG_20161119_173355_1000636281936.png,640,480,object,27,565,115,334
1473665229892DeeplearnS11455.png,640,480,object,55,604,141,336
JPEG_20161116_145615_1000181281334.png,640,480,object,32,580,150,361
JPEG_20160526_143447_1000310783170.png,640,480,object,179,490,0,480
JPEG_20161118_131915_1000813653200.png,640,480,object,230,434,93,355
1475062000710DSC00221.png,640,480,object,270,417,14,440
JPEG_20160527_163058_1000463694030.png,640,480,object,153,522,0,480
1473231316169DeeplearnS11359.png,640,480,object,65,574,120,363
JPEG_20161129_175522_1000544199444.png,640,480,object,7,640,0,480
JPEG_20161129_134846_1000960656495.png,640,480,object,0,640,82,480
JPEG_20160704_154330_100088764585.png,640,480,object,192,464,181,313
JPEG_20160628_131915_1000864068839.png,640,480,object,132,422,116,420
JPEG_20161205_123601_1000969404991.png,640,480,object,44,460,84,314
JPEG_20161011_143331_1000127812369.png,640,480,object,90,481,106,328
147185873679620160818_122846.png,640,480,object,19,608,116,329
JPEG_20160711_102112_1000324799682.png,640,480,object,186,462,98,409
1474634124808DSC06160.png,640,480,object,48,626,29,453
1480962060442ShinFashionSarees20488.png,640,480,object,62,483,0,407
147753634453720161026_113910.png,640,480,object,88,603,0,451
1473314685486DeeplearnS11713.png,640,480,object,52,573,155,352
JPEG_20161007_135750_1000740440310.png,640,480,object,129,588,151,405
JPEG_20160923_181641_1000457766306.png,640,480,object,49,566,158,329
147445004023811473243464178-Roadster-Men-Black-Solid-Regular-Sneakers-3911473243463945-5.png,640,480,object,40,640,66,379
1472629171789s-l160025.png,640,480,object,54,594,28,439
JPEG_20160712_111631_1000871331138.png,640,480,object,75,564,22,395
JPEG_20160810_130359_1000786396080.png,640,480,object,264,401,31,446
1480949103887_R2A2076.png,640,480,object,218,456,65,444
JPEG_20161124_131058_1000655276489.png,640,480,object,205,414,36,418
JPEG_20161207_141504_1000530356450.png,640,480,object,104,493,57,439
JPEG_20161207_151844_1000138404478.png,640,480,object,59,513,94,442
1475010490840DSC020741.png,640,480,object,13,613,142,426
JPEG_20160607_142441_1000435701188.png,640,480,object,253,468,122,386
1473662863443DeeplearnS11604.png,640,480,object,58,580,170,326
14583338420702.png,640,480,object,193,445,45,435
147444582436911469619082592-Roadster-Men-Casual-Shoes-4221469619082450-5.png,640,480,object,40,640,36,426
JPEG_20161126_125040_1000546325734.png,640,480,object,137,461,150,406
1480337089447_R2A3970.png,640,480,object,289,517,115,432
1475063158942DSC00151.png,640,480,object,216,426,64,425
1468667447315JPEG_20160712_123943_1000489424103.png,640,480,object,141,558,105,346
JPEG_20160702_102113_1000917568866.png,640,480,object,102,506,167,327
JPEG_20160810_122203_1000972207574.png,640,480,object,181,466,107,374
JPEG_20161127_172856_100016778981.png,640,480,object,280,376,34,440
JPEG_20160526_160306_1000941695893.png,640,480,object,97,418,61,363
14720366999814.png,640,480,object,3,640,46,453
JPEG_20160526_141812_1000240981802.png,640,480,object,72,457,50,412
147742435203720161025_143652.png,640,480,object,48,572,127,430
1473661493027DeeplearnS11927.png,640,480,object,96,640,0,391
1467548561523chya.png,640,480,object,59,607,45,437
1480511758144IMG_0105.png,640,480,object,42,501,137,387
1474637114986DSC06805.png,640,480,object,63,611,38,426
JPEG_20161120_164000_100098980349.png,640,480,object,107,560,122,382
JPEG_20160820_143851_1000279947727.png,640,480,object,218,443,138,446
JPEG_20161130_121122_1000157977108.png,640,480,object,101,464,20,454
147771886895520161028_141748.png,640,480,object,82,330,83,480
JPEG_20160624_132455_1000622033491.png,640,480,object,113,470,136,428
JPEG_20160625_134429_1000718158167.png,640,480,object,136,570,204,331
1473317441334DeeplearnS129.png,640,480,object,48,598,127,426
JPEG_20161130_154144_100069090343.png,640,480,object,185,563,158,351
147324018069441157_XXX_v1.png,640,480,object,77,559,21,457
JPEG_20160625_111813_1000474388092.png,640,480,object,153,538,190,353
JPEG_20161124_195343_1000176382661.png,640,480,object,217,393,87,413
JPEG_20160702_154651_1000973910299.png,640,480,object,114,560,168,305
JPEG_20160709_131606_1000340880224.png,640,480,object,76,493,10,394
1475151850215DSC00515.png,640,480,object,117,590,67,396
JPEG_20160625_124209_1000707700176.png,640,480,object,170,530,111,402
JPEG_20161126_143245_1000569592523.png,640,480,object,6,604,34,446
JPEG_20160608_123042_1000599685503.png,640,480,object,134,472,29,465
JPEG_20161009_160620_1000784653032.png,640,480,object,2,640,2,480
1475157349538DSC06425.png,640,480,object,35,588,132,378
JPEG_20161126_153130_1000724500646.png,640,480,object,120,469,125,431
1474634484462DSC06072.png,640,480,object,255,465,39,402
1468655629768JPEG_20160712_102952_1000557472871.png,640,480,object,163,512,122,349
JPEG_20161130_140200_1000457159598.png,640,480,object,53,557,86,403
1480947260373_R2A2020.png,640,480,object,160,426,24,361
1474723406245DSC07765.png,640,480,object,51,591,107,366
JPEG_20160621_120242_1000293587947.png,640,480,object,231,430,32,432
JPEG_20160624_130920_100031644854.png,640,480,object,45,580,142,399
147771737926020161028_170642.png,640,480,object,65,579,68,412
147771728690920161028_150706.png,640,480,object,51,549,28,348
JPEG_20161028_113445_1000205663800.png,640,480,object,50,335,91,405
JPEG_20161118_134626_1000628345472.png,640,480,object,156,486,0,394
JPEG_20161209_180845_1000417201776.png,640,480,object,270,352,35,403
JPEG_20161201_123633_1000985840439.png,640,480,object,82,537,34,437
1474716044880DSC07774.png,640,480,object,104,586,97,420
1474716368618DSC07725.png,640,480,object,152,484,47,466
JPEG_20161028_140437_1000445234015.png,640,480,object,36,640,0,468
1473837900049DSC_5900.png,640,480,object,103,592,111,389
147444915376511468932990197-DressBerry-Women-Brown-Pumps-3441468932989889-3.png,640,480,object,97,539,59,415
147438175067211471955180219-HRX-by-Hrithik-Roshan-Men-Navy-Sneakers-8161471955179942-3.png,640,480,object,104,532,31,404
JPEG_20161125_190014_10007189228.png,640,480,object,183,485,183,308
JPEG_20161024_121021_1000453687759.png,640,480,object,143,486,58,457
JPEG_20161123_180237_1000955173876.png,640,480,object,245,428,7,400
JPEG_20160820_102720_1000143312152.png,640,480,object,213,428,74,441
JPEG_20161123_201729_1000248166603.png,640,480,object,192,420,98,360
JPEG_20161202_162203_1000237775155.png,640,480,object,15,613,92,383
JPEG_20161025_130640_1000547796015.png,640,480,object,36,538,50,345
1480511783103IMG_0108.png,640,480,object,117,585,99,301
1473662594667DeeplearnS11560.png,640,480,object,58,579,191,326
1474701371642DSC06975.png,640,480,object,112,583,30,404
JPEG_20160527_131840_1000683262085.png,640,480,object,163,467,0,444
1480508675976IMG_0538.png,640,480,object,91,410,44,387
JPEG_20161028_134754_1000395901697.png,640,480,object,13,501,0,480
1475064584468DSC00081.png,640,480,object,264,421,9,465
JPEG_20161126_171403_1000793032171.png,640,480,object,82,490,91,389
JPEG_20161120_134430_10004704925.png,640,480,object,39,640,4,407
JPEG_20160820_162236_1000638574568.png,640,480,object,166,595,59,415
JPEG_20161123_171220_1000720851773.png,640,480,object,122,538,191,282
147772427667220161028_163147.png,640,480,object,39,640,27,480
JPEG_20160526_153413_1000632675865.png,640,480,object,210,487,0,452
JPEG_20161007_135834_1000912760140.png,640,480,object,35,631,152,344
JPEG_20161130_161842_1000954021786.png,640,480,object,158,453,77,460
1480509906318IMG_0304.png,640,480,object,58,494,108,351
1473231491091DeeplearnS11316.png,640,480,object,58,555,94,352
147771941000220161028_163754.png,640,480,object,70,547,174,374
1480516549231E-mazingshawls29-11-201618325.png,640,480,object,453,551,136,198
JPEG_20160608_130118_1000655339354.png,640,480,object,83,476,122,383
1472629274804s-l160014.png,640,480,object,160,471,159,381
JPEG_20161119_150958_1000308739703.png,640,480,object,159,519,119,353
JPEG_20160303_132838_-275717479.png,640,480,object,50,592,171,269
1473749639793IMG_1168.png,640,480,object,13,541,52,457
1470822625424DSC_0155.png,640,480,object,0,528,0,479
JPEG_20161120_123056_1000628436558.png,640,480,object,194,452,44,353
JPEG_20160920_160724_1000984295635.png,640,480,object,121,492,24,439
JPEG_20161202_173155_1000828958155.png,640,480,object,1,597,134,334
JPEG_20160621_144557_100056322526.png,640,480,object,131,556,81,419
JPEG_20160701_164301_1000640584537.png,640,480,object,162,549,35,373
JPEG_20160706_103050_1000587121945.png,640,480,object,167,529,73,384
1473231722975DeeplearnS11414.png,640,480,object,87,544,137,334
JPEG_20160526_145341_1000961584499.png,640,480,object,101,450,85,372
JPEG_20160820_112300_1000177296479.png,640,480,object,273,376,66,444
JPEG_20161007_151716_1000176012601.png,640,480,object,12,625,131,323
JPEG_20160719_151805_1000866002118.png,640,480,object,212,494,78,444
JPEG_20160621_151824_1000838443443.png,640,480,object,96,516,62,427
147742475064820161025_155730.png,640,480,object,59,556,52,348
1474701095429DSC07066.png,640,480,object,35,613,28,425
147437480636911473146361191-Roadster-Men-Beige-Printed-Henley-Neck-T-Shirt-5111473146360917-6.png,640,480,object,43,595,86,376
JPEG_20161116_172439_1000132418701.png,640,480,object,68,614,31,396
147772159607420161028_165359.png,640,480,object,53,580,162,378
147323976486214109_XXX_v3.png,640,480,object,0,640,0,480
JPEG_20161125_175016_1000770013768.png,640,480,object,131,476,56,398
1474715082741DSC07902.png,640,480,object,71,588,106,372
1480510295402IMG_0327.png,640,480,object,63,472,102,364
JPEG_20160630_103420_1000751811259.png,640,480,object,103,551,56,450
1480333202758_R2A3505.png,640,480,object,194,456,113,375
147772320242020161028_161006.png,640,480,object,75,640,40,480
JPEG_20160622_151514_1000323154229.png,640,480,object,116,439,68,395
JPEG_20161117_171513_100026663101.png,640,480,object,54,580,42,404
1474716009062DSC07761.png,640,480,object,155,469,66,454
JPEG_20160702_130411_1000404804907.png,640,480,object,130,524,70,385
JPEG_20160624_104430_1000790323200.png,640,480,object,74,613,129,369
JPEG_20161124_160854_1000848406998.png,640,480,object,50,509,0,355
JPEG_20161130_152043_100086272252.png,640,480,object,83,414,150,322
147185179812320160818_114221.png,640,480,object,68,509,85,452
JPEG_20160810_163246_1000593584744.png,640,480,object,162,493,126,343
147444914041711468993623440-DressBerry-Women-Black-Wedges-4251468993623309-5.png,640,480,object,34,640,55,423
JPEG_20161202_143935_1000667175811.png,640,480,object,151,475,103,426
JPEG_20160711_150705_1000686451530.png,640,480,object,169,447,63,450
JPEG_20160429_103355_1000353043197.png,640,480,object,120,486,58,433
14667728702822.png,640,480,object,21,617,96,385
JPEG_20160630_122130_1000439259146.png,640,480,object,120,551,70,417
JPEG_20161124_171907_1000106533021.png,640,480,object,165,550,64,425
JPEG_20160702_150412_1000367468138.png,640,480,object,165,531,153,323
JPEG_20161121_164258_1000122549589.png,640,480,object,114,515,0,480
1469619398796JPEG_20160625_113440_10009850431.png,640,480,object,150,579,177,319
1480337361187_R2A4014.png,640,480,object,242,398,8,397
JPEG_20160623_145259_1000643402124.png,640,480,object,125,604,142,332
JPEG_20160525_134244_1000535108984.png,640,480,object,108,461,3,480
JPEG_20161119_144253_1000416011421.png,640,480,object,191,449,42,405
1480597232917_R2A5388.png,640,480,object,178,460,79,383
JPEG_20160607_151016_1000990036990.png,640,480,object,260,487,140,366
1474637199357DSC06835.png,640,480,object,6,626,63,329
1480948926688_R2A2072.png,640,480,object,194,463,60,448
JPEG_20160810_161102_1000383275984.png,640,480,object,213,388,102,403
JPEG_20161120_150736_1000866184250.png,640,480,object,157,468,9,480
JPEG_20160607_143002_1000991694703.png,640,480,object,161,478,111,366
147742534959820161025_151627.png,640,480,object,44,595,61,398
JPEG_20160810_121215_1000638938889.png,640,480,object,97,603,139,339
1470820388207DSC_0129.png,640,480,object,35,554,109,385
JPEG_20160820_153914_1000613992720.png,640,480,object,82,545,82,412
JPEG_20160623_160407_1000218428125.png,640,480,object,136,638,101,379
1474723484253DSC07757.png,640,480,object,92,571,108,434
JPEG_20160625_104816_100032992560.png,640,480,object,136,562,166,297
1475058328901DSC02357.png,640,480,object,28,592,104,381
JPEG_20161130_162356_1000369703867.png,640,480,object,0,494,137,476
JPEG_20161028_141137_1000209722370.png,640,480,object,24,556,112,331
JPEG_20161129_133312_1000493242019.png,640,480,object,32,605,203,346
JPEG_20161127_181245_1000808912810.png,640,480,object,141,457,104,361
JPEG_20161126_134310_1000736883656.png,640,480,object,180,408,68,314
JPEG_20160702_135905_1000651966676.png,640,480,object,146,523,140,316
JPEG_20160622_103059_1000872216457.png,640,480,object,85,569,155,336
1473231668375DeeplearnS11396.png,640,480,object,59,593,172,341
1468497060703DSC_0010.png,640,480,object,109,500,67,456
1472629036849w_nd_21602_nero_05.png,640,480,object,227,426,199,441
JPEG_20161123_175925_1000580389600.png,640,480,object,240,407,11,412
JPEG_20160926_180054_1000569202560.png,640,480,object,102,593,151,342
JPEG_20161130_162314_1000625507071.png,640,480,object,43,525,114,298
147339959695239802_XXX_v1.png,640,480,object,137,513,16,461
JPEG_20160622_154320_1000403428995.png,640,480,object,129,441,134,347
JPEG_20161210_162142_1000673150319.png,640,480,object,261,395,58,378
1475157065645DSC06937.png,640,480,object,74,531,76,416
1472628928294w_gizeh_white_01.png,640,480,object,100,550,155,437
JPEG_20160630_115002_1000872442436.png,640,480,object,114,507,89,392
147742634041920161025_152420.png,640,480,object,66,535,14,331
1480600860756_R2A5671.png,640,480,object,146,520,63,428
JPEG_20161126_183527_1000768570745.png,640,480,object,242,369,69,403
1480338944184_R2A4142.png,640,480,object,235,406,77,447
1472043197029m_lone_peak_25_steel_06.png,640,480,object,23,621,121,409
1480941644749_R2A1933.png,640,480,object,235,406,195,369
147324124638161181_XXX_v1.png,640,480,object,62,578,19,459
JPEG_20160704_104817_1000683317030.png,640,480,object,102,569,58,452
JPEG_20160628_124642_1000597848.png,640,480,object,116,541,126,352
JPEG_20160709_123109_1000565053232.png,640,480,object,151,453,119,337
147742633698620161025_152345.png,640,480,object,34,590,3,318
JPEG_20161126_174552_1000717995901.png,640,480,object,96,509,146,350
JPEG_20161126_135739_1000687860976.png,640,480,object,41,563,133,342
JPEG_20160608_141738_1000604160489.png,640,480,object,113,513,83,461
JPEG_20160713_170647_1000155587965.png,640,480,object,23,634,86,458
JPEG_20161124_171629_100013604319.png,640,480,object,237,449,112,381
JPEG_20161127_181506_1000719654045.png,640,480,object,253,388,24,440
JPEG_20160622_152830_1000161814380.png,640,480,object,134,431,101,411
JPEG_20160712_150921_1000613382282.png,640,480,object,140,573,201,342
1475008453743DSC019641.png,640,480,object,134,481,94,375
JPEG_20160623_120902_1000647260314.png,640,480,object,183,555,98,358
JPEG_20160704_145734_1000456220474.png,640,480,object,158,511,138,344
JPEG_20160712_104025_1000753120198.png,640,480,object,249,412,77,447
JPEG_20160608_121849_1000787624572.png,640,480,object,51,543,103,410
JPEG_20160530_150913_1000462033987.png,640,480,object,48,581,0,480
JPEG_20161209_142207_1000132133532.png,640,480,object,133,512,24,426
JPEG_20160307_144845_-126924051.png,640,480,object,259,395,49,403
1473751097860IMG_0996.png,640,480,object,63,485,86,384
JPEG_20160701_113139_1000277199594.png,640,480,object,135,468,178,332
JPEG_20160629_100828_10009818148.png,640,480,object,119,541,31,354
1480936893827_R2A1856.png,640,480,object,184,408,63,408
1475156575102DSC06044.png,640,480,object,11,605,58,356
1480972246279IMG_3537.png,640,480,object,167,478,284,422
JPEG_20160624_125620_100091442565.png,640,480,object,152,571,104,351
JPEG_20160624_164430_1000481709055.png,640,480,object,96,547,191,342
1474715070216DSC07901.png,640,480,object,212,423,89,435
1473746621630IMG_0661.png,640,480,object,123,575,49,420
JPEG_20161130_121405_1000733152410.png,640,480,object,73,530,63,400
147742640916420161025_142945.png,640,480,object,128,466,4,285
JPEG_20160810_132056_1000275048728.png,640,480,object,188,494,178,336
JPEG_20160623_121545_1000548700880.png,640,480,object,120,601,103,350
JPEG_20161116_153346_1000685114718.png,640,480,object,117,542,73,420
1473751347541IMG_0921.png,640,480,object,311,530,11,465
JPEG_20161125_143823_100086363838.png,640,480,object,229,468,3,480
1474724033299DSC08121.png,640,480,object,293,433,23,456
JPEG_20160621_154356_1000671838949.png,640,480,object,141,628,96,373
1474713554947DSC07470.png,640,480,object,255,415,23,458
JPEG_20161126_135250_1000222529129.png,640,480,object,29,525,0,480
JPEG_20160630_161956_1000958637204.png,640,480,object,184,453,66,408
1473486461816DeeplearnS11836.png,640,480,object,0,562,5,423
JPEG_20161028_141342_1000462353909.png,640,480,object,2,595,151,358
JPEG_20160513_160314_1000968421822.png,640,480,object,70,587,102,337
JPEG_20161130_153818_1000834577551.png,640,480,object,92,371,2,480
1480953044063_R2A2168.png,640,480,object,218,410,128,454
1480972645313IMG_3568.png,640,480,object,193,448,22,459
JPEG_20160408_131151_100076029346.png,640,480,object,156,531,0,405
JPEG_20160608_130434_1000723164643.png,640,480,object,84,603,73,416
JPEG_20160820_114640_1000488682570.png,640,480,object,36,560,160,320
1480512731735IMG_0035.png,640,480,object,101,572,91,304
JPEG_20161207_170829_1000289459678.png,640,480,object,76,555,62,410
1479632747993IMG_20161120_133641.png,640,480,object,7,513,53,426
1473837517791DSC_5904.png,640,480,object,44,621,79,388
JPEG_20161123_170216_1000609073842.png,640,480,object,280,355,52,413
1475058215556DSC02347.png,640,480,object,58,601,49,411
JPEG_20160625_110303_1000432221337.png,640,480,object,104,415,126,360
1470128372794CAP13.png,640,480,object,122,516,0,474
JPEG_20161121_164047_1000778979050.png,640,480,object,66,587,106,480
JPEG_20160726_162119_1000949057304.png,640,480,object,146,536,27,453
147443996674811472450527971-Roadster-Men-Brown-Sneakers-3241472450527813-4.png,640,480,object,97,536,25,452
JPEG_20161126_174602_1000653262571.png,640,480,object,269,497,15,480
1472628451331763c75dabee8e6777960dcb6629062041649da53.png,640,480,object,136,640,143,379
JPEG_20161124_135917_1000168759837.png,640,480,object,159,454,37,394
JPEG_20161126_144416_1000108983595.png,640,480,object,79,523,154,328
1474723627442DSC07981.png,640,480,object,233,445,56,402
1470821533804DSC_0141.png,640,480,object,79,638,10,480
1474716417573DSC07733.png,640,480,object,237,386,31,447
1480958992767ShinFashionSarees20309.png,640,480,object,22,589,148,410
JPEG_20160527_170149_1000413081343.png,640,480,object,24,547,61,412
JPEG_20161207_170405_1000585039693.png,640,480,object,187,412,93,389
JPEG_20161130_165542_100068375105.png,640,480,object,90,410,116,364
147771884252620161028_151845.png,640,480,object,72,576,123,345
JPEG_20161201_142819_1000169034610.png,640,480,object,57,563,208,260
1474638788417DSC06351.png,640,480,object,23,581,92,318
147742622247120161025_155633.png,640,480,object,91,569,65,435
147185724449920160819_114827.png,640,480,object,13,640,7,480
JPEG_20160623_152604_100077485856.png,640,480,object,120,546,107,328
JPEG_20161118_150554_100015093708.png,640,480,object,183,484,35,421
1473315170500DeeplearnS11552.png,640,480,object,0,589,51,419
1480584301770IMG_20161129_205748.png,640,480,object,17,615,80,404
1470991398425IMG_0034.png,640,480,object,58,595,63,448
JPEG_20161129_151032_1000568467626.png,640,480,object,3,640,11,455
147742493949520161025_161447.png,640,480,object,61,477,35,374
JPEG_20160827_201114_1000971515815.png,640,480,object,198,411,49,458
1473661091736DeeplearnS11314.png,640,480,object,41,602,111,359
147771741517120161028_170715.png,640,480,object,83,597,74,390
1480513070142IMG_0438.png,640,480,object,72,516,118,353
1474701568741DSC06959.png,640,480,object,51,585,97,317
1475155963050DSC08158.png,640,480,object,236,421,92,422
JPEG_20160622_163234_1000702171326.png,640,480,object,126,439,11,458
JPEG_20161122_204518_1000741980220.png,640,480,object,290,441,0,474
147444909725311469794982321-Mast--Harbour-Women-Yellow-Espadrilles-2181469794982110-1.png,640,480,object,39,611,39,468
JPEG_20160628_124520_1000609365789.png,640,480,object,88,560,84,413
JPEG_20160810_165702_1000963738301.png,640,480,object,28,623,108,412
1468479850396JPEG_20160630_171118_1000210215039.png,640,480,object,95,511,134,368
1478946108246eMazingShawls3925.png,640,480,object,216,640,0,480
JPEG_20161123_200130_1000475036042.png,640,480,object,83,522,50,467
JPEG_20160318_171037_-81216164.png,640,480,object,38,537,179,419
1472040766293w_maui_dark_bronze_02.png,640,480,object,34,598,183,435
JPEG_20160702_155247_1000517116638.png,640,480,object,192,504,145,350
1480338428864_R2A4093.png,640,480,object,289,587,77,461
JPEG_20160915_205525_100034909143.png,640,480,object,8,637,171,404
JPEG_20161126_170206_1000748372952.png,640,480,object,258,415,6,412
JPEG_20160704_155509_1000852022666.png,640,480,object,190,587,110,381
1473662911244DeeplearnS11362.png,640,480,object,0,569,30,426
147772264422320161028_161326.png,640,480,object,44,640,39,463
JPEG_20161123_183108_100037026465.png,640,480,object,236,396,16,437
1473748798606IMG_1232.png,640,480,object,11,615,45,395
147754295914820161026_135204.png,640,480,object,41,552,48,297
JPEG_20161123_125504_1000911666742.png,640,480,object,81,497,109,349
JPEG_20161125_165824_1000389937476.png,640,480,object,226,444,108,400
1469620466701JPEG_20160628_132235_100085982938.png,640,480,object,138,505,161,364
1480513698470E-mazingshawls29-11-201617937.png,640,480,object,1,589,11,480
1480335757594_R2A3814.png,640,480,object,285,498,96,412
1473660337668DeeplearnS11942.png,640,480,object,60,575,144,366
JPEG_20161124_131201_1000840746304.png,640,480,object,236,411,131,383
JPEG_20160630_160321_1000622737621.png,640,480,object,249,433,104,356
JPEG_20161120_170815_1000426705957.png,640,480,object,110,634,123,396
1475010333297DSC019861.png,640,480,object,78,497,52,403
1469620516544JPEG_20160628_132324_1000349622268.png,640,480,object,80,484,141,376
JPEG_20160621_155139_1000177003559.png,640,480,object,165,585,92,407
JPEG_20160630_124108_1000257437077.png,640,480,object,56,489,58,431
1473840337344DSC_5992.png,640,480,object,68,619,120,461
1474634564301DSC05925.png,640,480,object,76,601,92,376
14678715974871467108852969JPEG_20160628_14434333_1000323338633.png,640,480,object,216,430,16,463
